Episode,Reward
85025,-141.96605
85026,-235.46356
85027,12.822113
85028,-276.01855
85029,-243.67496
85030,-331.3722
85031,-218.10532
85032,-129.84982
85033,13.575455
85034,-319.80188
85035,-180.28592
85036,-194.7822
85037,-253.8034
85038,37.307213
85039,-243.41988
85040,-318.85956
85041,-197.16687
85042,-168.51703
85043,-345.0876
85044,-348.5965
85045,-323.5421
85046,-320.79254
85047,-314.59705
85048,-361.36328
85049,-209.09735
85050,-161.74844
85051,-352.89972
85052,-174.509
85053,-258.33905
85054,-269.63544
85055,-307.1242
85056,-243.18471
85057,39.186356
85058,-252.5923
85059,37.985123
85060,-336.43848
85061,-354.1183
85062,-257.62354
85063,-164.85175
85064,-202.35599
85065,-322.37006
85066,20.511703
85067,16.647572
85068,-186.7025
85069,-326.69415
85070,-386.86102
85071,-159.61632
85072,-432.3986
85073,-384.5768
85074,-235.51573
85075,-293.877
85076,-358.86514
85077,-301.30383
85078,13.555969
85079,-245.43164
85080,-287.17426
85081,-379.59888
85082,-486.55237
85083,-268.75806
85084,-180.58281
85085,-214.66772
85086,-167.45334
85087,-215.35995
85088,-342.74677
85089,-172.32343
85090,-2.1609802
85091,-159.21999
85092,25.965813
85093,-250.01163
85094,-152.25937
85095,-247.9681
85096,-307.20108
85097,-297.19324
85098,-350.1989
85099,-168.4313
85100,35.220222
85101,-277.3022
85102,-204.93904
85103,-352.5047
85104,-234.11655
85105,-344.55133
85106,-495.2885
85107,-207.02698
85108,-162.50269
85109,-213.34161
85110,-158.3243
85111,-183.52847
85112,35.91968
85113,34.529327
85114,-256.75058
85115,-206.93842
85116,-201.6836
85117,-314.0654
85118,-217.80386
85119,-319.08936
85120,-155.93352
85121,-447.31232
85122,-273.76965
85123,-263.71594
85124,-335.67966
85125,-303.1954
85126,-144.97696
85127,-252.72322
85128,-263.79013
85129,-311.26114
85130,-179.82147
85131,-341.5562
85132,-274.61462
85133,36.77568
85134,28.14682
85135,-182.50078
85136,-162.3455
85137,-350.62076
85138,-195.09906
85139,-55.140312
85140,-340.26385
85141,-216.7131
85142,-327.6338
85143,-303.57623
85144,-200.54951
85145,-285.10663
85146,-148.35266
85147,-169.32526
85148,-10.998535
85149,-186.60472
85150,-368.1225
85151,-346.9096
85152,-386.86914
85153,-16.37325
85154,-130.15588
85155,-288.1299
85156,-201.30025
85157,-244.29784
85158,-153.6658
85159,-466.09958
85160,-164.75706
85161,-135.95166
85162,-201.80298
85163,-159.33446
85164,-200.35236
85165,-35.629395
85166,-152.00914
85167,-317.1812
85168,-410.00677
85169,-257.97366
85170,-6.106949
85171,-19.226835
85172,-463.58582
85173,-258.41595
85174,-377.02786
85175,-18.35801
85176,-162.85458
85177,-161.36047
85178,-411.40335
85179,-241.61415
85180,-270.33902
85181,-195.28983
85182,-10.4822235
85183,-480.58136
85184,13.499931
85185,-165.54303
85186,-332.2307
85187,-183.21664
85188,11.674707
85189,26.002277
85190,-155.45056
85191,-137.4364
85192,-204.7735
85193,-276.3403
85194,-265.5102
85195,-266.68506
85196,-337.98575
85197,-267.398
85198,-285.0643
85199,31.819777
85200,-262.8973
85201,-175.47882
85202,-292.51306
85203,-38.223915
85204,-377.33832
85205,-33.291
85206,-316.2525
85207,-13.566025
85208,-335.21423
85209,-226.52374
85210,-149.98166
85211,-143.77977
85212,-256.70877
85213,-157.48778
85214,-294.594
85215,-203.15164
85216,-131.8993
85217,-131.41151
85218,-137.0865
85219,-136.38661
85220,-141.69518
85221,-281.03308
85222,-299.32373
85223,-244.0622
85224,1.8299351
85225,-196.57599
85226,-357.80743
85227,-173.43594
85228,-163.60277
85229,-223.0292
85230,-131.57343
85231,-126.774216
85232,-178.95987
85233,-504.71304
85234,-24.981245
85235,-253.2305
85236,-201.4707
85237,-139.29398
85238,-156.32288
85239,-294.32755
85240,-22.50239
85241,-43.871338
85242,-27.309252
85243,-13.644026
85244,-194.10626
85245,-260.67047
85246,-330.05438
85247,-171.11542
85248,-219.858
85249,-220.16272
85250,-356.36462
85251,-278.36957
85252,-157.50507
85253,-309.7369
85254,-185.39317
85255,-151.41132
85256,-402.61694
85257,-199.48663
85258,12.686502
85259,-138.67294
85260,-223.95645
85261,-434.39514
85262,-31.155487
85263,-269.49884
85264,-150.96136
85265,-330.91476
85266,-216.23969
85267,-365.0302
85268,-220.18011
85269,-155.13063
85270,-271.5547
85271,-141.35483
85272,-197.63437
85273,-209.5119
85274,-264.35797
85275,-183.14165
85276,-224.39368
85277,-383.56213
85278,-273.47052
85279,-144.7035
85280,-303.72897
85281,-181.83972
85282,-198.7521
85283,-156.24303
85284,-3.5366802
85285,-136.67578
85286,-163.61095
85287,-195.79819
85288,24.346502
85289,-202.96878
85290,14.235937
85291,-226.90918
85292,-145.99503
85293,-281.59485
85294,-226.55551
85295,-304.90598
85296,-144.88391
85297,-167.6887
85298,-171.73608
85299,-20.615498
85300,-256.84814
85301,-220.8006
85302,-10.829575
85303,-323.96625
85304,-264.02985
85305,-233.64095
85306,-220.9695
85307,-136.29414
85308,-214.79303
85309,-209.38824
85310,-156.7821
85311,-38.78638
85312,-133.26706
85313,-314.7058
85314,-165.57901
85315,-282.65314
85316,-188.51678
85317,-329.8357
85318,-17.019787
85319,-142.71326
85320,-200.22198
85321,-340.69598
85322,-27.724945
85323,-19.698391
85324,-369.72064
85325,-201.26263
85326,-29.701902
85327,-212.00392
85328,-364.98294
85329,-299.00806
85330,-530.65314
85331,-316.42694
85332,-192.42514
85333,-213.92668
85334,-316.63962
85335,-357.92496
85336,-180.70636
85337,-223.63142
85338,-247.25862
85339,-232.743
85340,-31.453318
85341,-213.35771
85342,-203.52411
85343,-170.40259
85344,-316.4651
85345,-349.70374
85346,-129.15834
85347,35.290848
85348,-139.09473
85349,-296.14258
85350,-310.39276
85351,-250.14827
85352,-390.69397
85353,-378.5349
85354,-251.6731
85355,-150.37994
85356,-306.74515
85357,-247.85406
85358,-154.77632
85359,-391.6309
85360,-291.15717
85361,-132.72542
85362,-131.69571
85363,-51.260784
85364,-255.52669
85365,-324.1234
85366,-25.922092
85367,-350.0808
85368,-240.4475
85369,-173.0198
85370,-191.06735
85371,-158.61705
85372,-444.4477
85373,-357.4479
85374,-45.0967
85375,-235.2655
85376,-40.540733
85377,-171.35822
85378,-214.8806
85379,-211.91039
85380,-374.8771
85381,-242.5692
85382,-25.424887
85383,-279.35992
85384,-151.10068
85385,-275.90192
85386,-290.35577
85387,-255.3658
85388,-245.64742
85389,-135.69711
85390,-136.57835
85391,-396.03418
85392,39.07409
85393,-315.85352
85394,-136.91605
85395,-140.67337
85396,-10.506874
85397,-410.96582
85398,-397.79398
85399,-177.18355
85400,-381.56442
85401,-441.1204
85402,-135.01176
85403,-3.8396893
85404,-235.1509
85405,20.165407
85406,-265.7854
85407,-163.98837
85408,-187.87567
85409,-146.49858
85410,-173.1501
85411,-35.918602
85412,-38.95983
85413,-155.20857
85414,-28.67054
85415,-390.49554
85416,-36.640305
85417,-231.69482
85418,-314.27045
85419,-275.17856
85420,-339.0681
85421,-255.21263
85422,-42.711845
85423,-180.83847
85424,-226.98099
85425,-42.731606
85426,-140.6813
85427,-180.4139
85428,-332.7485
85429,-198.04767
85430,-170.33453
85431,-424.99332
85432,-143.71323
85433,-273.0919
85434,-148.8273
85435,-31.388336
85436,-156.29681
85437,-289.51703
85438,-361.4369
85439,-129.59406
85440,-394.8912
85441,-271.19876
85442,-363.94296
85443,-325.3197
85444,-368.9696
85445,-32.48853
85446,-44.249607
85447,-131.8916
85448,-156.43526
85449,-498.15887
85450,-164.81683
85451,-138.08212
85452,-155.71013
85453,-134.72032
85454,-153.58823
85455,31.319033
85456,34.220886
85457,-134.96552
85458,35.45866
85459,-189.9245
85460,-327.3066
85461,-196.5964
85462,-316.0211
85463,-244.24844
85464,-252.1398
85465,18.893574
85466,-253.06174
85467,-154.88763
85468,27.67709
85469,-143.66287
85470,-4.722143
85471,-177.28546
85472,-150.85661
85473,-194.04892
85474,-30.111195
85475,-199.5455
85476,-155.39728
85477,-144.16151
85478,-38.61918
85479,-304.22137
85480,-145.69048
85481,-35.178802
85482,-127.193375
85483,-153.59741
85484,-34.344547
85485,-361.5289
85486,-150.5836
85487,-138.84203
85488,-393.04517
85489,-185.76144
85490,-154.71294
85491,-337.61304
85492,-211.41264
85493,-215.36174
85494,-441.58298
85495,-132.13286
85496,-220.86517
85497,-197.1192
85498,-174.7862
85499,-208.43703
85500,-131.48946
85501,-24.006374
85502,-141.32458
85503,-28.448565
85504,-204.51135
85505,29.919844
85506,-200.46353
85507,-139.18684
85508,-40.256508
85509,-140.01593
85510,-182.71536
85511,-183.4333
85512,-168.50224
85513,-228.61928
85514,-162.47304
85515,-38.893738
85516,-43.104126
85517,-139.04541
85518,-204.6058
85519,-154.42314
85520,-209.11319
85521,-132.34915
85522,-231.4274
85523,-281.08075
85524,-230.94595
85525,16.851986
85526,-311.89392
85527,-333.84296
85528,-372.1778
85529,-210.31111
85530,17.489872
85531,-176.72903
85532,-244.96037
85533,-174.87724
85534,-131.59991
85535,-288.91837
85536,-438.67422
85537,-147.09056
85538,-250.65446
85539,-173.85329
85540,-306.89954
85541,-526.9973
85542,-33.989304
85543,-41.514397
85544,-280.07294
85545,-276.56934
85546,-168.16501
85547,-253.0809
85548,-281.2051
85549,-27.312334
85550,-276.376
85551,-224.90376
85552,-163.27687
85553,-170.17189
85554,-164.82816
85555,13.203943
85556,-184.27567
85557,-145.77219
85558,-139.6017
85559,-400.7652
85560,-148.78825
85561,-46.558804
85562,-255.42831
85563,-186.2222
85564,-30.391752
85565,-143.26285
85566,-167.96648
85567,-158.48566
85568,-32.70063
85569,-267.7773
85570,-132.60052
85571,-278.79156
85572,-194.26706
85573,-219.41687
85574,41.042637
85575,-315.91583
85576,-330.7281
85577,-462.91672
85578,-86.23021
85579,-229.74869
85580,11.045368
85581,-131.17336
85582,-266.53253
85583,-357.75366
85584,-411.1315
85585,-85.251045
85586,-5.8433704
85587,-2.5552635
85588,8.828411
85589,-317.68973
85590,-159.66753
85591,-275.3114
85592,-162.25438
85593,13.255047
85594,-140.11957
85595,-125.91492
85596,10.244833
85597,-40.79179
85598,-199.5914
85599,19.351303
85600,11.6014595
85601,-45.042824
85602,-142.8387
85603,-198.4863
85604,-177.56534
85605,-156.56866
85606,-19.321161
85607,16.538715
85608,-228.45753
85609,-147.93906
85610,42.405025
85611,-277.842
85612,2.3955746
85613,-0.7416458
85614,-296.31552
85615,-272.68372
85616,-145.20547
85617,-197.2933
85618,25.68451
85619,-183.4221
85620,-152.97116
85621,34.30288
85622,-141.56314
85623,30.115444
85624,-32.121426
85625,-244.25667
85626,-38.680054
85627,-135.50096
85628,-139.60272
85629,-132.8329
85630,-391.51477
85631,-134.46568
85632,-154.68633
85633,-131.41982
85634,-285.4309
85635,-197.43167
85636,-40.452225
85637,-136.36679
85638,-42.660618
85639,-18.895988
85640,-161.3742
85641,-42.06522
85642,-394.90833
85643,-143.7147
85644,-46.84914
85645,-312.17053
85646,-0.46681023
85647,-191.27023
85648,-31.925406
85649,-167.27924
85650,-179.20166
85651,-128.7595
85652,-233.40962
85653,-157.42282
85654,-168.17311
85655,-163.4357
85656,-136.01212
85657,-284.83008
85658,-169.49571
85659,-170.863
85660,11.370596
85661,-460.2811
85662,-170.8223
85663,-23.211964
85664,-0.18985558
85665,-362.83902
85666,-2.434349
85667,-171.07986
85668,-423.73782
85669,-238.2202
85670,-371.73853
85671,-170.44037
85672,-134.45403
85673,-337.45905
85674,-282.7741
85675,-318.77887
85676,6.115511
85677,-230.414
85678,-302.51868
85679,-490.0109
85680,2.3912811
85681,-161.69386
85682,-185.0005
85683,-19.75478
85684,-148.70906
85685,-24.075602
85686,-278.11975
85687,-30.453905
85688,-147.83847
85689,-139.55505
85690,-165.27377
85691,-171.43881
85692,-183.13324
85693,-238.10762
85694,-163.15434
85695,-35.502644
85696,-146.05809
85697,-176.89064
85698,-164.6246
85699,-23.843866
85700,-141.95145
85701,-297.05417
85702,-133.93915
85703,-278.10468
85704,-129.27766
85705,-237.39862
85706,-261.492
85707,-142.84837
85708,4.967533
85709,-165.32669
85710,-341.53348
85711,5.3673
85712,-144.8482
85713,-9.737667
85714,-157.51628
85715,-147.07466
85716,-135.53671
85717,-218.30365
85718,-366.43683
85719,-131.28566
85720,-133.37456
85721,-133.78905
85722,-169.64676
85723,-154.14664
85724,-152.90274
85725,-150.1592
85726,-31.916412
85727,-32.976997
85728,-134.46498
85729,-176.10274
85730,-147.4007
85731,-167.73633
85732,-125.43958
85733,-156.72919
85734,-176.19284
85735,-218.67174
85736,20.838278
85737,-145.28395
85738,-33.065933
85739,-185.88557
85740,-297.07877
85741,-189.7854
85742,-432.39468
85743,-239.60826
85744,-275.25812
85745,-242.71465
85746,-148.99176
85747,-175.81827
85748,-224.2424
85749,-131.60399
85750,-139.02145
85751,-141.72897
85752,-235.61841
85753,-27.585423
85754,-141.082
85755,-190.84995
85756,-236.35426
85757,-271.41364
85758,-163.92117
85759,-357.96445
85760,-142.40063
85761,-151.90619
85762,-137.22806
85763,-173.71155
85764,-362.06363
85765,-270.82443
85766,-340.77927
85767,-348.27838
85768,-221.82776
85769,-188.50003
85770,-213.26247
85771,-404.40744
85772,-381.84323
85773,-224.42953
85774,-346.2066
85775,-290.05392
85776,-155.52058
85777,-171.77406
85778,-374.9018
85779,-154.65671
85780,-265.85165
85781,-198.37415
85782,29.837894
85783,26.118923
85784,-129.65715
85785,-315.58606
85786,-29.242174
85787,-356.68234
85788,-136.13564
85789,-48.686237
85790,-33.054173
85791,-34.20263
85792,-320.65076
85793,-128.41336
85794,-157.7629
85795,-297.2051
85796,-136.21182
85797,-152.06871
85798,-314.93195
85799,-140.93384
85800,-31.516886
85801,-138.36139
85802,-328.46802
85803,-123.16562
85804,-155.67163
85805,-302.92587
85806,-381.33575
85807,-337.98737
85808,-172.89917
85809,-186.68219
85810,-238.53195
85811,-209.75388
85812,-160.17163
85813,-270.21313
85814,-437.3586
85815,-348.6336
85816,-155.56735
85817,-31.631256
85818,-393.4625
85819,-206.60431
85820,-225.58691
85821,-349.38773
85822,-218.47198
85823,-174.08487
85824,-499.48666
85825,26.158768
85826,10.7063675
85827,41.17547
85828,-335.7605
85829,-399.00397
85830,-187.15662
85831,27.113571
85832,-271.10242
85833,30.566496
85834,19.341644
85835,26.342339
85836,-162.40419
85837,-8.91062
85838,-132.87804
85839,-35.385384
85840,-28.723724
85841,-58.767654
85842,-163.2263
85843,-167.28198
85844,-166.7201
85845,-160.58315
85846,-229.63841
85847,-320.75354
85848,-156.04276
85849,-172.64256
85850,-182.62004
85851,-260.8175
85852,-177.95804
85853,9.322561
85854,-139.94293
85855,20.476023
85856,-142.1965
85857,-247.74196
85858,9.775974
85859,44.13285
85860,26.317047
85861,26.86971
85862,17.788126
85863,2.933895
85864,36.271553
85865,-140.18773
85866,-174.78445
85867,24.153414
85868,-155.1785
85869,-214.31172
85870,-134.00891
85871,-58.10295
85872,-176.74487
85873,-134.38144
85874,-171.75706
85875,-148.35912
85876,-147.85355
85877,-244.06612
85878,-138.35513
85879,-133.00162
85880,-39.788635
85881,-448.07382
85882,-143.77493
85883,-189.2616
85884,-200.69269
85885,31.763811
85886,-45.04648
85887,31.863543
85888,-206.0571
85889,-177.1992
85890,-212.97044
85891,-175.70865
85892,-158.8462
85893,-150.61784
85894,-209.00946
85895,-226.62195
85896,-430.84143
85897,-509.02985
85898,-255.5647
85899,-166.08264
85900,-131.74481
85901,-511.79102
85902,-168.74574
85903,-235.78146
85904,-188.27405
85905,6.176193
85906,-325.69162
85907,11.449224
85908,12.660456
85909,-183.40718
85910,-47.545647
85911,-9.120274
85912,-205.509
85913,-136.2615
85914,-126.71307
85915,-141.34059
85916,-44.02612
85917,-146.50409
85918,17.186615
85919,-233.20293
85920,-509.62793
85921,-150.1041
85922,-171.79419
85923,-254.24033
85924,-225.74136
85925,-150.41959
85926,37.567596
85927,-193.3645
85928,-331.3021
85929,-183.21182
85930,-151.25177
85931,33.94599
85932,-305.46054
85933,-182.06119
85934,-265.0012
85935,36.509613
85936,25.328262
85937,34.817085
85938,-357.5124
85939,-445.37415
85940,-141.25346
85941,19.047707
85942,-142.38365
85943,-149.36722
85944,-163.10332
85945,-134.54991
85946,20.785349
85947,-188.16354
85948,-281.3865
85949,-150.73573
85950,-397.33203
85951,-141.7485
85952,-184.21074
85953,-142.49503
85954,21.87798
85955,15.415596
85956,-157.33826
85957,-2.2043724
85958,-189.03308
85959,-3.7144547
85960,-327.52216
85961,10.048145
85962,15.157848
85963,-150.05663
85964,-235.7307
85965,-203.85773
85966,-301.61847
85967,-284.92728
85968,-329.21375
85969,-310.13123
85970,-127.690125
85971,13.376263
85972,-149.67795
85973,-137.76482
85974,-45.299736
85975,-150.13623
85976,-155.30234
85977,-217.67169
85978,26.838398
85979,-161.60513
85980,21.11256
85981,28.99061
85982,-169.30722
85983,-20.616354
85984,22.893766
85985,-178.914
85986,9.705311
85987,-39.443195
85988,-140.32297
85989,-162.57803
85990,-135.83739
85991,25.569672
85992,-160.82397
85993,11.458021
85994,-30.405525
85995,-42.42324
85996,-276.96027
85997,-3.6344204
85998,-146.65239
85999,32.915165
86000,-527.5089
86001,-270.72974
86002,34.499847
86003,-266.904
86004,-199.14215
86005,-156.50363
86006,-195.49255
86007,-322.45792
86008,-213.35272
86009,-194.55585
86010,-284.28693
86011,-297.48468
86012,-182.1454
86013,-144.38026
86014,-254.87698
86015,-302.2563
86016,-416.0953
86017,-301.9121
86018,-181.79582
86019,-281.8775
86020,-230.86479
86021,-260.5605
86022,33.340027
86023,-197.06473
86024,-259.60187
86025,-193.0232
86026,-389.58652
86027,-334.4047
86028,-398.25192
86029,-160.87732
86030,-373.63794
86031,-249.23235
86032,-153.57413
86033,-388.04053
86034,-187.46295
86035,-160.85724
86036,-235.23819
86037,-459.44376
86038,-154.43549
86039,-150.02518
86040,-312.02435
86041,-319.20074
86042,-208.83142
86043,-358.5955
86044,-268.3667
86045,-137.99457
86046,-289.62546
86047,-133.49582
86048,-434.54633
86049,-313.99683
86050,-222.17506
86051,-135.60114
86052,21.164879
86053,-414.89636
86054,-293.4698
86055,-168.4831
86056,-337.69617
86057,-421.344
86058,-449.84546
86059,-274.18903
86060,-227.91068
86061,-294.4619
86062,-235.41739
86063,-363.7506
86064,-170.732
86065,36.030457
86066,-211.68755
86067,-298.29474
86068,-153.152
86069,-175.25873
86070,2.346243
86071,-315.36566
86072,-174.36325
86073,-131.65556
86074,-475.1822
86075,-150.54892
86076,-180.7255
86077,-165.01212
86078,-138.23892
86079,-530.4418
86080,-151.1246
86081,28.09895
86082,-354.89172
86083,-175.26465
86084,-299.926
86085,-359.34128
86086,-221.15399
86087,-256.6126
86088,39.95743
86089,-220.19397
86090,-175.0328
86091,-276.01617
86092,-162.10608
86093,-214.43463
86094,-363.96378
86095,14.526552
86096,-272.41827
86097,-189.93852
86098,-248.47946
86099,5.8841476
86100,-248.7297
86101,-386.7537
86102,-411.26535
86103,-359.0011
86104,-417.53406
86105,-138.11649
86106,-246.78374
86107,-254.87616
86108,-147.70972
86109,-460.10156
86110,-306.9582
86111,-246.96825
86112,-346.29562
86113,-246.70396
86114,-187.16907
86115,-196.5565
86116,-140.7546
86117,-207.47614
86118,-241.74355
86119,-139.77592
86120,31.58305
86121,-135.51025
86122,-252.36746
86123,-248.14728
86124,-239.6684
86125,-219.4815
86126,-365.56906
86127,-134.59442
86128,-218.7388
86129,26.191692
86130,-214.15648
86131,30.298893
86132,-276.59503
86133,-340.5381
86134,-503.72418
86135,-140.62268
86136,-193.55411
86137,-278.2987
86138,-177.2102
86139,-188.24335
86140,-192.92654
86141,-169.84016
86142,-231.91359
86143,10.982933
86144,-236.86838
86145,8.584984
86146,-158.10185
86147,19.343466
86148,-198.21912
86149,-287.19705
86150,-266.3518
86151,-296.0406
86152,-221.95715
86153,-201.79608
86154,-285.69366
86155,-228.88783
86156,-272.0398
86157,-303.80548
86158,-191.5073
86159,-261.38098
86160,-191.88876
86161,-174.78735
86162,10.493626
86163,-296.5915
86164,37.269215
86165,-169.33214
86166,-182.59042
86167,-358.8407
86168,-180.90463
86169,-433.12445
86170,-134.23618
86171,-178.49918
86172,-281.5732
86173,-154.14777
86174,-13.309715
86175,-100.4969
86176,-176.52332
86177,-9.522984
86178,-156.30162
86179,-173.88107
86180,6.3899155
86181,-298.49152
86182,-198.97586
86183,40.974243
86184,-144.99287
86185,-149.23578
86186,30.464016
86187,-447.15417
86188,-1.9951057
86189,-137.38376
86190,-295.45227
86191,-184.02853
86192,-212.89774
86193,-151.12688
86194,-14.85848
86195,30.940945
86196,-144.83633
86197,0.17525482
86198,-136.01662
86199,-315.2071
86200,-318.61646
86201,-10.512842
86202,9.756798
86203,-3.654005
86204,-151.31989
86205,-183.209
86206,-216.18579
86207,-145.78911
86208,-2.9366093
86209,-244.28073
86210,-310.97894
86211,-177.69412
86212,-170.06136
86213,-103.33255
86214,-254.36015
86215,-180.98923
86216,-7.7864475
86217,-3.3840656
86218,-496.91602
86219,-130.12503
86220,5.534298
86221,-167.80438
86222,-88.20174
86223,-145.284
86224,-128.01671
86225,-348.5366
86226,-159.8718
86227,-6.6931744
86228,-230.62358
86229,-157.03758
86230,-150.76234
86231,-495.737
86232,-18.87971
86233,-25.648388
86234,-311.24283
86235,-150.33685
86236,-181.12357
86237,-201.28737
86238,-6.362978
86239,-164.57101
86240,-248.60909
86241,-196.69913
86242,-16.555334
86243,-30.992476
86244,-170.33435
86245,-181.00552
86246,-139.4427
86247,-227.11482
86248,-184.8445
86249,-150.73436
86250,-176.56769
86251,18.426197
86252,-156.22379
86253,-205.87047
86254,9.522779
86255,-185.43268
86256,-158.07379
86257,-143.86925
86258,-7.382742
86259,-361.3326
86260,-224.67873
86261,-254.51036
86262,-401.62006
86263,-129.82536
86264,-439.67093
86265,-152.04321
86266,-19.982141
86267,-155.95602
86268,-253.94672
86269,-195.27155
86270,-140.6751
86271,-133.88683
86272,-188.60498
86273,-141.8765
86274,-180.29181
86275,-24.257494
86276,-150.86157
86277,-188.78946
86278,-5.975994
86279,1.557415
86280,-181.26886
86281,-168.9877
86282,-9.761953
86283,-133.95514
86284,-5.0469246
86285,-236.32877
86286,-366.2777
86287,-266.93613
86288,-3.9247532
86289,-200.0523
86290,-207.791
86291,-420.6511
86292,-262.08258
86293,3.142292
86294,34.53827
86295,13.641216
86296,-150.16376
86297,32.608925
86298,-132.52655
86299,-384.40674
86300,15.542793
86301,30.478046
86302,-227.63646
86303,-195.3732
86304,-253.17711
86305,-146.8467
86306,-180.9708
86307,-147.46315
86308,-185.09657
86309,-157.72548
86310,-255.2842
86311,-173.41185
86312,-136.28163
86313,-201.00658
86314,-137.51541
86315,-128.71686
86316,-23.317812
86317,-282.35266
86318,-242.80925
86319,-343.39233
86320,-133.24046
86321,-309.296
86322,-3.7644482
86323,-312.33148
86324,-296.73224
86325,-16.82946
86326,-155.81676
86327,-15.274205
86328,-274.78015
86329,-137.47684
86330,-19.443914
86331,-273.27118
86332,6.177223
86333,-316.0652
86334,-198.80954
86335,-437.75134
86336,34.291492
86337,42.964363
86338,-191.7818
86339,-185.10864
86340,-173.73845
86341,-253.18117
86342,30.29546
86343,-333.234
86344,-239.0104
86345,-139.57962
86346,-159.98395
86347,-180.96362
86348,-186.61868
86349,-273.492
86350,-147.2879
86351,-197.77103
86352,-20.371391
86353,28.093098
86354,-443.97574
86355,-153.20087
86356,-145.41292
86357,-24.278936
86358,-188.49161
86359,-192.81372
86360,-155.59091
86361,-144.0615
86362,-26.470276
86363,-177.19666
86364,30.141026
86365,-48.977524
86366,-227.02802
86367,-181.82031
86368,-237.12915
86369,21.139067
86370,-266.40924
86371,-224.36203
86372,-9.181625
86373,-335.4823
86374,-239.83737
86375,-219.61208
86376,-213.47964
86377,-345.21814
86378,-281.71893
86379,-228.9432
86380,-371.468
86381,-230.8426
86382,-140.02318
86383,-144.88281
86384,-209.86969
86385,-170.19516
86386,-289.21716
86387,-180.53055
86388,-154.91046
86389,-190.78778
86390,-29.550718
86391,-157.79698
86392,-206.16446
86393,-22.63124
86394,-186.35715
86395,-176.49214
86396,-185.86734
86397,-358.63754
86398,-198.03647
86399,-241.83046
86400,-31.262129
86401,-23.13788
86402,-292.5371
86403,-365.8529
86404,-394.99896
86405,-217.60522
86406,-389.65353
86407,-341.6317
86408,21.369795
86409,-245.84372
86410,-302.66193
86411,-205.34903
86412,-265.62503
86413,-284.15817
86414,-285.3703
86415,-316.11694
86416,-375.78394
86417,-334.86383
86418,25.127872
86419,-202.14474
86420,-149.95985
86421,-149.15244
86422,-134.53293
86423,-169.67755
86424,-385.85764
86425,-177.32181
86426,-207.35553
86427,-191.13687
86428,-245.87549
86429,-178.76764
86430,-184.38837
86431,-276.82846
86432,-189.08334
86433,-35.995705
86434,-353.2763
86435,-22.444561
86436,-328.63217
86437,-218.05432
86438,-172.64658
86439,-157.12785
86440,-490.89993
86441,-39.052105
86442,-160.44426
86443,-178.90605
86444,-36.424526
86445,-203.09433
86446,-513.71643
86447,-240.89537
86448,-162.13557
86449,-157.7456
86450,-159.56516
86451,-323.2973
86452,-268.12805
86453,-141.88107
86454,-362.06738
86455,-182.81448
86456,-194.66739
86457,-198.50455
86458,-303.4002
86459,-222.85379
86460,-188.62189
86461,-193.04489
86462,-153.94711
86463,-246.99617
86464,-260.67648
86465,42.279427
86466,-139.64531
86467,-170.02008
86468,-129.12712
86469,-235.19249
86470,-117.89794
86471,-151.10944
86472,-34.536522
86473,-215.77652
86474,-172.32971
86475,-215.30765
86476,-234.19559
86477,-21.60738
86478,-19.980587
86479,-315.28735
86480,-24.121466
86481,-140.87921
86482,-28.39751
86483,-42.615128
86484,-127.839066
86485,-234.92241
86486,-141.61871
86487,-146.58975
86488,28.293274
86489,-359.3789
86490,4.861973
86491,-197.36482
86492,-7.2765923
86493,-338.966
86494,-209.2482
86495,-207.85442
86496,-227.16861
86497,-334.55096
86498,-278.18774
86499,-192.33536
86500,9.815105
86501,-33.5191
86502,-24.394272
86503,-48.964195
86504,-134.94217
86505,-225.91035
86506,-220.48593
86507,-15.859678
86508,-207.63225
86509,-289.5114
86510,-22.245586
86511,-241.54784
86512,-143.95145
86513,-30.74619
86514,-151.56348
86515,-11.469273
86516,-148.47305
86517,-145.92061
86518,-25.329853
86519,-11.59148
86520,-9.566494
86521,-140.35008
86522,17.037447
86523,-132.81165
86524,-137.98495
86525,-150.46587
86526,-137.35167
86527,-505.24518
86528,0.3935585
86529,-153.52428
86530,-26.426933
86531,1.6480961
86532,-18.11334
86533,-180.11095
86534,-166.72916
86535,-237.38951
86536,-374.92245
86537,-134.62729
86538,-407.27655
86539,-176.76007
86540,-327.78275
86541,-429.10696
86542,-300.51086
86543,-338.08188
86544,-238.7965
86545,-224.58875
86546,-4.4263916
86547,1.1748657
86548,-176.51796
86549,-131.05717
86550,-151.9281
86551,-174.8385
86552,-151.6006
86553,-148.12018
86554,1.0576134
86555,-136.42987
86556,-24.083702
86557,-150.03806
86558,-134.3258
86559,3.5304165
86560,-2.8536491
86561,-0.053165436
86562,-134.12521
86563,-470.9941
86564,-143.29501
86565,-157.97488
86566,-437.7935
86567,-206.52707
86568,-305.8421
86569,-126.03119
86570,-214.45255
86571,-130.76346
86572,-144.8978
86573,-239.53253
86574,7.2470627
86575,-148.14401
86576,-4.658739
86577,-13.944241
86578,-317.45422
86579,-130.154
86580,-247.27026
86581,-0.113960266
86582,14.126072
86583,-311.7094
86584,-216.12024
86585,4.8166847
86586,-216.41751
86587,-202.61835
86588,-454.77893
86589,-163.06396
86590,-146.09561
86591,1.9492989
86592,11.955149
86593,11.304287
86594,-31.786333
